demand_electricity,pv,import,export_pv
-0.0,0.0,0.8302357776073879,0.0
-0.0,0.0,0.14453488781775048,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.30646209806834246,0.0
-0.0,0.0,0.8220046379859881,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.42445864686899576,0.0
-0.0,0.0,0.6021135736219002,0.0
-0.0,0.0,0.7779077703244912,0.0
-0.0,0.0,0.8836577703263903,0.0
-0.0,0.0,1.6439297047576111,0.0
-0.0,0.0,1.2493683058564784,0.0
-0.0,0.0,0.8483488413893793,0.0
-0.0,0.0,0.91501077581961,0.0
-0.0,0.0,0.8206393769201895,0.0
-0.0,0.0,0.5366279780188051,0.0
-0.0,0.0,0.29458991245159266,0.0
-0.0,0.0,0.2771099124507964,0.0
-0.0,0.0,0.2779965791183349,0.0
-0.0,0.0,0.3022532457851048,0.0
-0.0,0.0,0.3050946446848684,0.0
-0.0,0.0,0.39346410915473823,0.0
-0.0,0.0,0.6118163714249386,0.0
-0.0,0.0,0.41411430620308903,0.0
-0.0,0.0,0.44133760872079414,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.10513825635615115,0.0
-0.0,0.0,0.3832309513571864,0.0
-0.0,0.0,0.3497793790708199,0.0
-0.0,0.0,0.6055535736234742,0.0
-0.0,0.0,0.7945097047576565,0.0
-0.0,0.0,1.4413858358930158,0.0
-0.0,0.0,1.5335477703252036,0.0
-0.0,0.0,1.0420335736242123,0.0
-0.0,0.0,0.9972355080545822,0.0
-0.0,0.0,0.9564441091533809,0.0
-0.0,0.0,0.6924946446866671,0.0
-0.0,0.0,0.6480774424871197,0.0
-0.0,0.0,0.3335093769202649,0.0
-0.0,0.0,0.31992937691902623,0.0
-0.0,0.0,0.3178946446860209,0.0
-0.0,0.0,0.31738991245139914,0.0
-0.0,0.0,0.3285613113519503,0.0
-0.0,0.0,0.3680193769188918,0.0
-0.0,0.0,0.5191574424888676,0.0
-0.0,0.0,0.4413229017655512,0.0
-0.0,0.0,0.3805494693791795,0.0
-0.0,0.0,0.11058240389242471,0.0
-0.0,0.0,0.14566336721061415,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.09696722893288907,0.0
-0.0,0.0,0.6245187698218624,0.0
-0.0,0.0,0.7487266666677533,0.0
-0.0,0.0,0.8214266666656477,0.0
-0.0,0.0,1.0911600000012913,0.0
-0.0,0.0,1.3324133333323698,0.0
-0.0,0.0,1.2775200000000768,0.0
-0.0,0.0,1.0769366666676796,0.0
-0.0,0.0,1.017279999999955,0.0
-0.0,0.0,0.6982066666656465,0.0
-0.0,0.0,0.6044399999993039,0.0
-0.0,0.0,0.3553733333337004,0.0
-0.0,0.0,0.2601200000002791,0.0
-0.0,0.0,0.20720000000146685,0.0
-0.0,0.0,0.22236333333232325,0.0
-0.0,0.0,0.16720000000019355,0.0
-0.0,0.0,0.2921999999998661,0.0
-0.0,0.0,0.35826666666689566,0.0
-0.0,0.0,0.32012634286624375,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.2894729224495868,0.0
-0.0,0.0,0.22418722681712266,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.39172321489914436,0.0
-0.0,0.0,0.9556399999998757,0.0
-0.0,0.0,0.6634466666673688,0.0
-0.0,0.0,1.1609000000000378,0.0
-0.0,0.0,1.7202599999997985,0.0
-0.0,0.0,2.0420399999988876,0.0
-0.0,0.0,1.075920000000042,0.0
-0.0,0.0,1.1863400000007096,0.0
-0.0,0.0,0.8767500000006111,0.0
-0.0,0.0,0.6426199999995515,0.0
-0.0,0.0,0.35889000000053783,0.0
-0.0,0.0,0.29399999999877763,0.0
-0.0,0.0,0.233200000000943,0.0
-0.0,0.0,0.22459999999991853,0.0
-0.0,0.0,0.24661999999982073,0.0
-0.0,0.0,0.27184000000037484,0.0
-0.0,0.0,0.5214733333326876,0.0
-0.0,0.0,0.5984207712432139,0.0
-0.0,0.0,0.5470045661244556,0.0
-0.0,0.0,1.078679879333278,0.0
-0.0,0.0,0.84300949306234,0.0
-0.0,0.0,0.3912823815042348,0.0
-0.0,0.0,0.6033081570606706,0.0
-0.0,0.0,0.5506268739788804,0.0
-0.0,0.0,0.5054845661232324,0.0
-0.0,0.0,0.5498999999994704,0.0
-0.0,0.0,0.8294533333342407,0.0
-0.0,0.0,1.034799999999086,0.0
-0.0,0.0,1.9139999999995778,0.0
-0.0,0.0,1.2114266666675395,0.0
-0.0,0.0,0.7752533333339671,0.0
-0.0,0.0,1.0024166666675591,0.0
-0.0,0.0,0.7486599999980535,0.0
-0.0,0.0,0.5148500000002241,0.0
-0.0,0.0,0.4141333333333023,0.0
-0.0,0.0,0.2600000000005821,0.0
-0.0,0.0,0.22477000000017142,0.0
-0.0,0.0,0.19215333333308082,0.0
-0.0,0.0,0.2625699999984863,0.0
-0.0,0.0,0.31333666666858334,0.0
-0.0,0.0,0.6104699999986406,0.0
-0.0,0.0,0.48015453941741215,0.0
-0.0,0.0,0.2013420672663136,0.0
-0.0,0.0,0.5497046063398896,0.0
-0.0,0.0,0.581490594893915,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.056943977281815106,0.0
-0.0,0.0,0.5891533247293316,0.0
-0.0,0.0,0.6897800000005373,0.0
-0.0,0.0,0.9267999999983295,0.0
-0.0,0.0,1.1458866666680114,0.0
-0.0,0.0,1.689613333332236,0.0
-0.0,0.0,1.367426666667161,0.0
-0.0,0.0,1.017280000000319,0.0
-0.0,0.0,0.9360999999990963,0.0
-0.0,0.0,0.617680000000546,0.0
-0.0,0.0,0.44893333333384366,0.0
-0.0,0.0,0.3451999999997497,0.0
-0.0,0.0,0.2812000000005355,0.0
-0.0,0.0,0.20874666666633857,0.0
-0.0,0.0,0.22464333333347894,0.0
-0.0,0.0,0.20700000000069851,0.0
-0.0,0.0,0.35632666666482693,0.0
-0.0,0.0,0.652400000000489,0.0
-0.0,0.0,0.5761118410370225,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.031983017098178274,0.0
-0.0,0.0,0.24861604371935508,0.0
-0.0,0.0,0.6365000000014334,0.0
-0.0,0.0,0.784979999999814,0.0
-0.0,0.0,0.9261466666669004,0.0
-0.0,0.0,1.1943900000007126,0.0
-0.0,0.0,1.5602499999986321,0.0
-0.0,0.0,1.0398666666672216,0.0
-0.0,0.0,1.1589200000007986,0.0
-0.0,0.0,0.7539200000001438,0.0
-0.0,0.0,0.5080599999991319,0.0
-0.0,0.0,0.25472666666810256,0.0
-0.0,0.0,0.22451999999924738,0.0
-0.0,0.0,0.17266333333325748,0.0
-0.0,0.0,0.1866033333336236,0.0
-0.0,0.0,0.22037999999905877,0.0
-0.0,0.0,0.25808999999986554,0.0
-0.0,0.0,0.49688000000081955,0.0
-0.0,0.0,0.341948048541813,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.471607792778915,0.0
-0.0,0.0,0.7628922550591315,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.2575482635605847,0.0
-0.0,0.0,0.4251166666662539,0.0
-0.0,0.0,0.7423333333344999,0.0
-0.0,0.0,0.8680500000000394,0.0
-0.0,0.0,1.8881099999996152,0.0
-0.0,0.0,1.0821666666670353,0.0
-0.0,0.0,0.9097733333321958,0.0
-0.0,0.0,0.8700666666663892,0.0
-0.0,0.0,0.7231333333336807,0.0
-0.0,0.0,0.46693333333387277,0.0
-0.0,0.0,0.28632999999957975,0.0
-0.0,0.0,0.30918000000077883,0.0
-0.0,0.0,0.30018000000025497,0.0
-0.0,0.0,0.22572000000014666,0.0
-0.0,0.0,0.2740433333331748,0.0
-0.0,0.0,0.25941999999860854,0.0
-0.0,0.0,0.4507500000008804,0.0
-0.0,0.0,0.42949254330582926,0.0
-0.0,0.0,0.2640191382193523,0.0
-0.0,0.0,0.4175879142989569,0.0
-0.0,0.0,0.5013798745737407,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.7608562640990861,0.0
-0.0,0.0,0.5894533333341678,0.0
-0.0,0.0,0.8804999999993015,0.0
-0.0,0.0,1.4072400000018388,0.0
-0.0,0.0,1.3264333333320975,0.0
-0.0,0.0,1.1023900000011781,0.0
-0.0,0.0,1.016473333332324,0.0
-0.0,0.0,0.9351999999998952,0.0
-0.0,0.0,0.8425233333342476,0.0
-0.0,0.0,0.47286666666623206,0.0
-0.0,0.0,0.3035566666662999,0.0
-0.0,0.0,0.2532700000004479,0.0
-0.0,0.0,0.20273999999939404,0.0
-0.0,0.0,0.22992000000034749,0.0
-0.0,0.0,0.2419800000001851,0.0
-0.0,0.0,0.25801999999934194,0.0
-0.0,0.0,0.43372000000126715,0.0
-0.0,0.0,0.3828337318364156,0.0
-0.0,0.0,0.19863575528514085,0.0
-0.0,0.0,0.6438097565706848,0.0
-0.0,0.0,0.5505597710395026,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.3822251293002619,0.0
-0.0,0.0,0.5947333333337156,0.0
-0.0,0.0,0.9283266666653072,0.0
-0.0,0.0,1.0668800000008196,0.0
-0.0,0.0,2.055916666668054,0.0
-0.0,0.0,1.8051933333320995,0.0
-0.0,0.0,0.9632000000006519,0.0
-0.0,0.0,0.7793999999994412,0.0
-0.0,0.0,0.5720000000001164,0.0
-0.0,0.0,0.5777999999991152,0.0
-0.0,0.0,0.28861000000073544,0.0
-0.0,0.0,0.27448666666728966,0.0
-0.0,0.0,0.22319999999963328,0.0
-0.0,0.0,0.2065800000008312,0.0
-0.0,0.0,0.19697999999953025,0.0
-0.0,0.0,0.3165399999995134,0.0
-0.0,0.0,0.33041000000026544,0.0
-0.0,0.0,0.2633565048402656,0.0
-0.0,0.0,0.2853702113508266,0.0
-0.0,0.0,0.47039673539901633,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.23521391641600242,0.0
-0.0,0.0,0.381667283630647,0.0
-0.0,0.0,0.621679999998778,0.0
-0.0,0.0,0.7954100000008475,0.0
-0.0,0.0,0.9044799999991664,0.0
-0.0,0.0,1.1766400000004795,0.0
-0.0,0.0,1.1867533333333995,0.0
-0.0,0.0,0.6869999999995344,0.0
-0.0,0.0,0.5683333333334304,0.0
-0.0,0.0,0.5469466666674998,0.0
-0.0,0.0,0.5149633333331803,0.0
-0.0,0.0,0.381119999999064,0.0
-0.0,0.0,0.28440000000096916,0.0
-0.0,0.0,0.22367999999973107,0.0
-0.0,0.0,0.21005999999892083,0.0
-0.0,0.0,0.1732800000014322,0.0
-0.0,0.0,0.2851933333322086,0.0
-0.0,0.0,0.4114800000013202,0.0
-0.0,0.0,0.4371742866986321,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.9316862010626674,0.0
-0.0,0.0,1.164663807291024,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.3278459446604098,0.0
-0.0,0.0,0.8228699999996753,0.0
-0.0,0.0,0.8128199999986827,0.0
-0.0,0.0,1.0471999999993569,0.0
-0.0,0.0,1.8681600000022445,0.0
-0.0,0.0,1.176299999999974,0.0
-0.0,0.0,1.1599166666665042,0.0
-0.0,0.0,1.0037199999994846,0.0
-0.0,0.0,0.8550500000000102,0.0
-0.0,0.0,0.501086666666306,0.0
-0.0,0.0,0.2912000000004991,0.0
-0.0,0.0,0.2666000000004715,0.0
-0.0,0.0,0.19686666666675592,0.0
-0.0,0.0,0.2146666666660167,0.0
-0.0,0.0,0.2819666666672856,0.0
-0.0,0.0,0.3498300000005475,0.0
-0.0,0.0,0.6881599999997343,0.0
-0.0,0.0,0.48820916883077226,0.0
-0.0,0.0,0.2431949828993049,0.0
-0.0,0.0,0.4969578579678103,0.0
-0.0,0.0,0.33113189745093424,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.07508259364546598,0.0
-0.0,0.0,1.335400000001391,0.0
-0.0,0.0,1.2366000000004715,0.0
-0.0,0.0,1.7527899999981311,0.0
-0.0,0.0,2.518466666669592,0.0
-0.0,0.0,1.9734599999983038,0.0
-0.0,0.0,0.8637200000000304,0.0
-0.0,0.0,0.6803199999997741,0.0
-0.0,0.0,0.6597800000007555,0.0
-0.0,0.0,0.6047999999992316,0.0
-0.0,0.0,0.4709599999999045,0.0
-0.0,0.0,0.42856666666612003,0.0
-0.0,0.0,0.42366000000180065,0.0
-0.0,0.0,0.2654199999988487,0.0
-0.0,0.0,0.31839666666710403,0.0
-0.0,0.0,0.3245666666665784,0.0
-0.0,0.0,0.7050433333337424,0.0
-0.0,0.0,0.5257506539707544,0.0
-0.0,0.0,0.05792246097127844,0.0
-0.0,0.0,0.4598474215762776,0.0
-0.0,0.0,0.7586958638935154,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.7804743596440118,0.0
-0.0,0.0,0.6968241311830355,0.0
-0.0,0.0,0.8996000000021013,0.0
-0.0,0.0,1.3756400000007125,0.0
-0.0,0.0,2.0161366666657705,0.0
-0.0,0.0,1.482286666667969,0.0
-0.0,0.0,1.0278333333326373,0.0
-0.0,0.0,1.0076799999992363,0.0
-0.0,0.0,0.8934400000004098,0.0
-0.0,0.0,0.6018399999995018,0.0
-0.0,0.0,0.43684666666697014,0.0
-0.0,0.0,0.3020666666671241,0.0
-0.0,0.0,0.28328666666675417,0.0
-0.0,0.0,0.27331333333298974,0.0
-0.0,0.0,0.2746966666665685,0.0
-0.0,0.0,0.40438666666676,0.0
-0.0,0.0,0.5724999999987631,0.0
-0.0,0.0,0.3974785799837475,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0
-0.0,0.0,0.8171514037128117,0.0
-0.0,0.0,1.1293856044909536,0.0
-0.0,0.0,1.2103999999994994,0.0
-0.0,0.0,1.0416666666678793,0.0
-0.0,0.0,0.6561666666657402,0.0
-0.0,0.0,0.6129000000001179,0.0
-0.0,0.0,0.866099999999642,0.0
-0.0,0.0,1.0550399999995717,0.0
-0.0,0.0,1.643723333333255,0.0
-0.0,0.0,1.0161600000002362,0.0
-0.0,0.0,0.974879999999539,0.0
-0.0,0.0,0.7591200000009849,0.0
-0.0,0.0,0.6742999999997119,0.0
-0.0,0.0,0.5312999999994645,0.0
-0.0,0.0,0.4480666666675097,0.0
-0.0,0.0,0.27162666666677976,0.0
-0.0,0.0,0.23767333333293209,0.0
-0.0,0.0,0.22077999999990425,0.0
-0.0,0.0,0.26004000000015365,0.0
-0.0,0.0,0.3609999999998763,0.0
-0.0,0.0,0.6294033333318657,0.0
-0.0,0.0,0.2170691934693152,0.0
